,transmission_Dual Shift,HP,fuel_type_E85 Flex Fuel,cylinder_type_V,accident_1,turbo_Y,fuel_type_Electric,fuel_type_Gasoline,cylinder_type_Inline,transmission_Manual,cylinders,turbo_N,transmission_CVT,fuel_type_not supported,fuel_type_Plug-In Hybrid,fuel_type_Hybrid,transmission_speed,cylinder_type_Straight
46227,0,0.748428585988221,0,0,1,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.135010605835675,1
36288,0,-0.7558596532787151,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
17810,0,0.5293574831823565,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
21844,0,-0.7850691336528303,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
39176,0,0.7630333261752786,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
4665,1,-1.515306143005712,0,0,0,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,-1.0315738790989837,0
6920,1,0.23726267944120388,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
32386,0,-0.6779677056144077,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
49892,1,-0.24956199346071717,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
7353,0,-0.49297432991167767,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.05171836336834561,0
49259,0,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
20422,0,-0.24956199346071717,0,0,0,1,0,1,1,0,-2.029635355770821,0,0,0,0,0,1.4058336664525073,0
9766,0,-0.15219705888033294,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
20808,0,0.09121527757062757,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
12963,0,0.48067501589216444,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
38607,0,-0.14246056542229452,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
8461,0,-0.39560939533129347,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
43804,0,-0.522183810285793,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
8931,0,-1.8074009467468646,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
52617,0,-0.7558596532787151,0,0,0,0,0,0,1,0,-1.3955687622238973,1,0,0,0,1,1.135010605835675,0
2108,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
48710,0,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
48613,0,-0.6877041990724461,1,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
11628,0,-0.5416567972018698,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
36988,0,-0.34692692804110137,1,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
48446,0,-1.3692587411351356,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
40513,0,2.476656174790041,0,0,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,0.8641875452188427,1
53312,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
1631,0,0.23726267944120388,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
16346,0,-0.7363866663626382,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
31900,0,-1.1161099112261366,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
33605,0,-0.33181857612345544,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
7970,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
52491,1,0.13989774486081968,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
19590,0,0.9674996887940854,0,0,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
9761,0,0.48067501589216444,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
53492,1,-0.24956199346071717,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
42681,0,-0.6098122514081388,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
44189,0,-1.495833156089635,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
24083,0,-0.054832124299948735,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
32718,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
30229,0,-1.7781914663727492,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
22202,0,-0.6292852383242156,0,1,1,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
29928,0,0.7240873523431249,0,0,0,0,0,0,1,0,-1.3955687622238973,1,0,0,1,0,1.135010605835675,0
8908,1,-0.025622643925833476,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
36209,0,-0.39560939533129347,0,1,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
27946,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
17418,0,0.5780399504725486,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
44863,0,-0.522183810285793,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
8198,0,0.3346276140215881,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
35542,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
17608,0,-1.4179412084253276,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
24402,1,-1.125846404684175,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
29639,0,1.0843376102905464,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.6766567270693398,0
45659,0,-0.054832124299948735,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
34642,0,-0.34692692804110137,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
12754,0,0.7240873523431249,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
43178,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
9424,1,2.350081759835541,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
7087,0,-0.24956199346071717,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
5648,1,0.09121527757062757,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
14329,1,1.7951016327273512,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
9898,0,-0.24956199346071717,0,0,0,1,0,1,1,0,-2.029635355770821,0,0,0,0,0,1.135010605835675,0
25464,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.4058336664525073,0
41769,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
14674,0,-0.15219705888033294,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
36448,0,-0.09377809813210242,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
52677,0,0.07174229065455073,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
3549,0,-0.6877041990724461,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
47573,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
34392,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
26552,0,0.13989774486081968,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
27898,0,-1.1161099112261366,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
50472,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
17427,0,2.350081759835541,0,1,0,1,0,1,0,0,1.1406976119637982,0,0,0,0,0,1.135010605835675,0
52777,0,-0.23008900654464032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
24027,0,-0.5611297841179467,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
4208,1,0.22752618598316546,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
22787,0,-0.006149657009756634,0,1,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
21220,0,0.5780399504725486,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
6949,0,-1.125846404684175,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
40731,0,0.03279631682239705,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
6539,1,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
12864,0,-1.3011032869288666,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
45746,0,-0.23982550000267874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
51376,0,-0.29824446075090927,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
22559,1,0.35410060093766493,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
45341,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
27061,0,0.35410060093766493,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
14063,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
21766,0,-0.5416567972018698,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
40172,1,0.09121527757062757,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
37022,0,-0.23008900654464032,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
43510,1,1.8729935803916586,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
6676,0,-0.5903392644920619,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
3373,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
40475,0,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
4588,0,-0.4248188757054087,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
2773,0,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
25708,0,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
28747,0,-0.24956199346071717,1,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
40000,0,0.957763195336047,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
20260,1,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
37869,0,0.5390939766403949,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
27588,0,-0.04509563084191032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
21017,0,-0.24956199346071717,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
21172,0,-0.34692692804110137,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
47923,0,-0.20087952617052504,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
1772,0,-1.7100360121664804,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.32254142398517793,0
26115,0,0.5780399504725486,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
2565,0,-0.7850691336528303,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
21934,0,0.840925273839586,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
22490,0,0.957763195336047,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
5199,0,-1.145319391600252,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
12430,0,-1.330312767302982,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
15727,0,-0.24956199346071717,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
36117,0,1.3082769598254302,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
4048,0,-1.4763601691735582,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
36675,0,0.35410060093766493,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
52837,0,-0.6292852383242156,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
18606,0,-1.4082047149672892,0,0,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,1
18759,0,0.840925273839586,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
48119,0,0.8798712476717396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
6038,0,-0.29824446075090927,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
35612,0,-0.7558596532787151,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
37111,0,0.7532968327172402,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
32645,0,-0.10351459159014084,0,0,1,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
30805,1,0.5585669635564717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
22579,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
39058,0,-0.7363866663626382,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
30747,0,-1.8268739336629414,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
4893,0,-1.2232113392645592,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
30381,0,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
26978,0,-1.3984682215092508,0,0,1,1,0,1,0,0,-1.3955687622238973,0,1,0,0,0,-1.0315738790989837,1
27888,1,-0.006149657009756634,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
53309,0,-1.7100360121664804,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
19673,0,0.5488304700984333,0,0,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,1
19032,0,-0.6877041990724461,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
16459,0,-1.125846404684175,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
22693,0,0.7240873523431249,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
41638,0,-1.125846404684175,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.05171836336834561,0
13729,0,-0.44429186262148557,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
35254,0,0.23726267944120388,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
15071,0,-1.8268739336629414,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
14864,0,-0.24956199346071717,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,-1.0315738790989837,0
38222,0,1.7951016327273512,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
40314,0,1.210912025245046,0,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
37086,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
22002,0,-0.24956199346071717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
32755,0,-1.1745288719743672,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
3829,0,-1.515306143005712,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
12706,0,-0.7558596532787151,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
9478,0,-0.44429186262148557,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
38685,0,-1.125846404684175,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
11214,0,-0.522183810285793,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
31393,0,0.03279631682239705,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
490,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
28244,1,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
2179,0,-1.125846404684175,0,0,1,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.32254142398517793,0
33212,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
21990,1,-0.44429186262148557,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
52766,1,1.7269461785210822,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
38764,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.32254142398517793,0
8962,0,0.7240873523431249,0,1,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.6766567270693398,0
54130,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
15387,0,-1.6126710775860962,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
42758,0,-0.9603260158975219,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
6560,0,-1.6905630252504034,0,0,1,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
26136,0,-0.639021731782254,0,0,0,1,0,1,0,0,-1.3955687622238973,0,1,0,0,0,-1.0315738790989837,1
12618,0,-0.24956199346071717,0,0,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
10170,0,1.9216760476818506,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
53597,0,1.2693309859932764,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
42831,0,-1.0284814701037908,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
5481,0,1.210912025245046,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
13666,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
12382,0,-0.7363866663626382,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
50114,0,-0.7850691336528303,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
51378,0,-0.29824446075090927,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
25620,0,0.5390939766403949,1,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
53153,1,-1.885292894411172,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
45635,0,0.285945146731396,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
28298,0,0.48067501589216444,0,1,1,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.6766567270693398,0
48755,0,0.4319925486019723,0,0,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
14236,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
17658,0,-0.6292852383242156,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
32080,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
3717,1,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
46724,0,1.259594492535238,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
30056,1,-0.24956199346071717,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
13513,0,-0.7850691336528303,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
13152,1,1.8924665673077354,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
53168,0,1.3082769598254302,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
7301,1,-0.4150823822473703,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
7818,0,1.3374864401995454,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.4058336664525073,0
27540,0,-1.8074009467468646,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
1696,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
47462,1,1.4543243616960064,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
4884,0,-0.7277320055110486,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.4058336664525073,0
7719,0,-1.5542521168378656,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
8120,0,-1.8268739336629414,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
23523,0,0.8798712476717396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
16365,0,-0.3761364084152166,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
52128,0,-0.5611297841179467,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
14616,0,-0.29824446075090927,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
11363,0,0.285945146731396,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
12908,0,-0.8629610813171377,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.4058336664525073,0
47130,0,2.7005955243249242,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
17388,0,-0.5611297841179467,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
449,0,2.6713860439508093,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
12862,0,-1.5250426364637504,1,0,1,0,0,0,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
54181,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
43499,0,-1.0284814701037908,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
12305,0,-0.23008900654464032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
19397,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
47451,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
7500,0,-1.5250426364637504,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
1490,0,0.285945146731396,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
45223,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
51409,0,1.3374864401995454,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
48790,0,0.02305982336435863,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
19128,0,-1.8463469205790182,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
54221,0,0.35410060093766493,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
42865,0,-0.9797990028135988,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
10480,0,0.3833100813117802,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
